Order_ID,Order_Date,Delivery_Date,Customer_ID,Customer_Name,Gender,Age,City,State,Product_ID,Product_Name,Category,Brand,Quantity,Unit_Price,Discount,Shipping_Charge,GST,Total_Amount,Payment_Mode,Payment_Status,Delivery_Partner,Delivery_Status,Return_Reason,Customer_Rating
ORD000550,20-11-2025,21-11-2025,C420,Customer 84,Male,42,Mumbai,Maharashtra,P086,T-Shirt,Fashion,Boat,5,60527,500,170,5,317420.25,Wallet,Paid,xpressbees,Delivered,,3
ORD000551,01-05-2025,,C014,Customer 351,Male,56,Delhi,Delhi,P193,Rice,Grocery,Lakme,4,15299,500,255,12,68265.12,COD,Paid,Blue Dart,Cancelled,,3
ORD000552,16-01-2025,,C042,Customer 59,Male,66,Hyderabad,Telangana,P176,Phone,Electronics,LG,2,37831,1000,355,18,88520.06,UPI,Paid,Blue Dart,In Transit,,4
ORD000553,25-10-2025,29-10-2025,C303,Customer 278,Male,35,Pune,Maharashtra,P081,Laptop,Electronics,Lakme,2,52418,1000,351,5,109396.35,COD,Paid,xpressbees,Returned,Wrong Product,5
ORD000554,25-02-2025,02-03-2025,C224,Customer 74,Female,64,pune,Maharashtra,P188,Sugar,Grocery,LG,5,45774,500,341,12,256156.32,COD,Pending,XpressBees,Returned,Damaged,3
ORD000555,16-06-2025,20-06-2025,C033,Customer 165,Male,34,pune,Maharashtra,P110,Jeans,Fashion,Nike,4,57412,1000,275,12,256393.76,UPI,Pending,Ecom Express,Returned,Damaged,5
ORD000556,19-06-2025,25-06-2025,C404,Customer 210,Male,30,Delhi,Delhi,P080,Jeans,Fashion,Boat,2,21240,500,141,12,47175.52,Google Pay,Paid,Delhivery,Delivered,,5
ORD000557,14-10-2025,18-10-2025,C483,Customer 277,Male,54,Hyderabad,Telangana,P097,Cricket Bat,Sports,Samsung,4,59044,5000,379,12,259341.6,Google Pay,Paid,xpressbees,Returned,Damaged,3
ORD000558,06-11-2024,13-11-2024,C113,Customer 55,Female,53,Chennai,Tamil Nadu,P055,Mixer,Home & Kitchen,Boat,2,70359,0,260,18,166354.04,UPI,Pending,xpressbees,Delivered,,3
ORD000559,11-02-2025,13-02-2025,C362,Customer 252,Male,56,pune,Maharashtra,P030,Face Wash,Beauty,Puma,3,127702,0,370,5,402649.8,Google Pay,Paid,Ecom Express,Delivered,,3
ORD000560,13-04-2024,,C036,Customer 172,Male,31,pune,Maharashtra,P153,Sugar,Grocery,Puma,4,8217,5000,197,5,29468.25,Wallet,Paid,Ecom Express,In Transit,,3
ORD000561,24-10-2024,26-10-2024,C436,Customer 152,Female,33,Hyderabad,Telangana,P030,Cookware,Home & Kitchen,Boat,5,146984,500,232,12,822810.24,Net Banking,Pending,Ecom Express,Delivered,,3
ORD000562,18-10-2025,,C216,Customer 213,Male,56,Hyderabad,Telangana,P062,Sugar,Grocery,Lakme,4,82319,5000,295,5,340799.55,Card,Pending,Blue Dart,In Transit,,5
ORD000563,14-11-2025,19-11-2025,C296,Customer 427,Male,43,Bengaluru,Karnataka,P069,Lipstick,Beauty,Samsung,4,144476,0,469,18,682480.14,Net Banking,,XpressBees,Returned,Damaged,4
ORD000564,15-08-2025,20-08-2025,C202,Customer 228,Male,18,Mumbai,Maharashtra,P124,Cricket Bat,Sports,Apple,1,14637,1000,428,12,15752.8,COD,,Ecom Express,Delivered,,5
ORD000565,15-04-2024,,C495,Customer 480,Male,69,Mumbai,Maharashtra,P074,Face Wash,Beauty,Boat,4,123207,500,440,18,581466.24,Google Pay,Pending,Blue Dart,In Transit,,4
ORD000566,17-06-2025,,C311,Customer 423,Female,35,Pune,Maharashtra,P028,Bottle,Home & Kitchen,Samsung,1,97867,5000,97,18,109697.52,UPI,,Ecom Express,In Transit,,3
ORD000567,09-12-2024,,C218,Customer 339,Male,63,Hyderabad,Telangana,P055,Lipstick,Beauty,Nike,1,108812,5000,6,12,116276.16,UPI,Paid,Ecom Express,In Transit,,5
ORD000568,03-03-2025,,C096,Customer 231,Male,48,Mumbai,Maharashtra,P073,Phone,Electronics,Nike,1,129612,5000,212,12,139802.88,Net Banking,Paid,Ecom Express,Cancelled,,5
ORD000569,03-09-2025,,C247,Customer 21,Male,36,Chennai,Tamil Nadu,P079,Bottle,Home & Kitchen,Lakme,2,89430,0,334,12,200697.28,Wallet,,XpressBees,In Transit,,3
ORD000570,17-10-2025,20-10-2025,C062,Customer 180,Male,24,Mumbai,Maharashtra,P124,Shoes,Fashion,Nike,4,137584,1000,297,12,615588.96,UPI,Pending,Ecom Express,Delivered,,3
ORD000571,21-03-2024,25-03-2024,C384,Customer 394,Male,58,Chennai,Tamil Nadu,P018,Earbuds,Electronics,Boat,3,88918,1000,111,18,313720.7,Net Banking,Paid,Ecom Express,Returned,Damaged,5
ORD000572,02-09-2024,08-09-2024,C398,Customer 383,Female,24,pune,Maharashtra,P073,Mixer,Home & Kitchen,Puma,2,5035,500,372,5,10439.1,Net Banking,Pending,Delhivery,Delivered,,3
ORD000573,26-05-2024,27-05-2024,C050,Customer 226,Female,39,Delhi,Delhi,P050,Yoga Mat,Sports,Apple,4,148274,500,152,5,622385.4,UPI,,Blue Dart,Returned,Size Issue,3
ORD000574,09-03-2024,,C061,Customer 163,Male,43,pune,Maharashtra,P068,Mixer,Home & Kitchen,LG,4,132525,500,436,12,593640.32,Google Pay,Pending,XpressBees,In Transit,,5
ORD000575,04-05-2024,07-05-2024,C255,Customer 23,Male,59,Pune,Maharashtra,P042,Shampoo,Beauty,Nike,4,30517,500,459,18,143991.86,UPI,Paid,Ecom Express,Returned,Wrong Product,5
ORD000576,17-04-2025,23-04-2025,C435,Customer 371,Female,66,pune,Maharashtra,P142,Rice,Grocery,Puma,1,149806,0,479,18,177336.3,Google Pay,Paid,XpressBees,Delivered,,4
ORD000577,18-10-2024,23-10-2024,C359,Customer 333,Female,57,Bengaluru,Karnataka,P170,Shampoo,Beauty,Samsung,3,46589,500,307,12,156322.88,Net Banking,,xpressbees,Returned,Damaged,5
ORD000578,17-08-2024,,C078,Customer 473,Female,24,Mumbai,Maharashtra,P108,Earbuds,Electronics,Samsung,2,78543,500,307,5,164737.65,UPI,Paid,Blue Dart,In Transit,,5
ORD000579,24-09-2025,,C219,Customer 236,Male,21,pune,Maharashtra,P168,Oil,Grocery,LG,4,22411,500,78,18,105281.96,Net Banking,Pending,XpressBees,In Transit,,5
ORD000580,02-07-2025,,C113,Customer 325,Male,56,Chennai,Tamil Nadu,P081,Jeans,Fashion,Puma,1,81580,500,59,12,90875.68,UPI,,XpressBees,In Transit,,3
ORD000581,21-08-2025,24-08-2025,C271,Customer 318,Male,67,Delhi,Delhi,P132,Shoes,Fashion,Lakme,5,142144,1000,255,18,837770.5,COD,,Blue Dart,Returned,Damaged,5
ORD000582,10-08-2025,13-08-2025,C446,Customer 261,Male,33,Chennai,Tamil Nadu,P135,Cookware,Home & Kitchen,LG,3,90586,5000,24,18,314802.76,UPI,,Delhivery,Delivered,,5
ORD000583,26-01-2025,31-01-2025,C463,Customer 449,Female,29,Mumbai,Maharashtra,P028,Lipstick,Beauty,Apple,1,90567,0,109,5,95209.8,Google Pay,Paid,Delhivery,Returned,Wrong Product,5
ORD000584,01-10-2025,,C229,Customer 388,Female,39,Delhi,Delhi,P131,Jeans,Fashion,Puma,4,52422,0,165,12,235035.36,Card,Paid,Ecom Express,Cancelled,,5
ORD000585,24-11-2025,26-11-2025,C423,Customer 373,Female,52,Mumbai,Maharashtra,P006,Cookware,Home & Kitchen,Lakme,5,29663,500,295,5,155515.5,Net Banking,Paid,Blue Dart,Delivered,,3
ORD000586,29-03-2024,,C081,Customer 275,Male,64,Mumbai,Maharashtra,P030,Cricket Bat,Sports,LG,4,101322,1000,427,12,453280.8,Google Pay,Paid,XpressBees,Cancelled,,3
ORD000587,10-08-2024,16-08-2024,C453,Customer 275,Female,21,pune,Maharashtra,P190,Cookware,Home & Kitchen,LG,3,146785,5000,24,12,487624.48,Google Pay,Pending,Blue Dart,Delivered,,5
ORD000588,23-03-2024,,C283,Customer 118,Male,20,Pune,Maharashtra,P159,Laptop,Electronics,Puma,4,137336,0,266,5,577090.5,COD,Pending,Blue Dart,In Transit,,
ORD000589,23-06-2024,,C047,Customer 400,Female,40,pune,Maharashtra,P166,Bottle,Home & Kitchen,Boat,5,76122,0,165,12,426468,Google Pay,Pending,xpressbees,In Transit,,3
ORD000590,07-03-2025,09-03-2025,C173,Customer 271,Female,59,pune,Maharashtra,P058,Rice,Grocery,Apple,5,79658,5000,270,18,464400.8,Net Banking,Paid,Delhivery,Returned,Damaged,3
ORD000591,01-08-2025,,C429,Customer 141,Male,66,Mumbai,Maharashtra,P036,Jeans,Fashion,Apple,4,25356,1000,133,18,118657.26,Card,Paid,Delhivery,In Transit,,3
ORD000592,18-08-2025,,C293,Customer 159,Male,19,Bengaluru,Karnataka,P194,Oil,Grocery,Apple,3,77425,5000,1,5,238639.8,Wallet,Pending,Ecom Express,Cancelled,,3
ORD000593,06-01-2024,,C489,Customer 344,Female,54,Pune,Maharashtra,P046,Shampoo,Beauty,Boat,4,33059,500,274,5,138610.5,Google Pay,Pending,Delhivery,In Transit,,4
ORD000594,15-12-2024,,C135,Customer 251,Female,58,Hyderabad,Telangana,P078,Laptop,Electronics,Puma,2,46664,1000,323,12,103769.12,Wallet,,xpressbees,In Transit,,5
ORD000595,11-07-2024,,C336,Customer 100,Male,34,Delhi,Delhi,P160,T-Shirt,Fashion,Boat,5,66404,5000,81,18,385979.18,Wallet,Pending,XpressBees,In Transit,,5
ORD000596,06-05-2024,,C411,Customer 31,Female,63,Chennai,Tamil Nadu,P014,Rice,Grocery,Apple,4,116222,500,374,12,520533.44,Google Pay,Paid,Delhivery,In Transit,,3
ORD000597,21-11-2024,,C041,Customer 285,Female,23,Bengaluru,Karnataka,P178,Cookware,Home & Kitchen,Nike,1,109958,5000,478,18,124414.48,UPI,Pending,xpressbees,Cancelled,,5
ORD000598,02-11-2024,,C123,Customer 130,Male,34,Bengaluru,Karnataka,P026,Cookware,Home & Kitchen,LG,4,103634,500,372,18,489001.44,Wallet,Paid,Ecom Express,In Transit,,5
ORD000599,04-10-2025,10-10-2025,C431,Customer 468,Male,53,Hyderabad,Telangana,P040,Bottle,Home & Kitchen,Lakme,4,120691,0,31,5,506934.75,Card,,xpressbees,Delivered,,3
ORD000600,06-07-2024,,C104,Customer 307,Male,36,Chennai,Tamil Nadu,P002,Phone,Electronics,LG,5,116620,500,365,5,612113.25,Google Pay,Paid,Blue Dart,In Transit,,
ORD000601,21-08-2024,28-08-2024,C380,Customer 264,Male,53,Hyderabad,Telangana,P128,Shoes,Fashion,Apple,5,61510,500,272,12,344200.64,Google Pay,Pending,xpressbees,Delivered,,3
ORD000602,27-01-2025,,C455,Customer 174,Male,41,pune,Maharashtra,P042,Jeans,Fashion,Apple,5,84725,500,50,18,499346.5,COD,,Delhivery,Cancelled,,4
ORD000603,16-06-2025,19-06-2025,C187,Customer 353,Female,66,Pune,Maharashtra,P117,Jeans,Fashion,LG,4,97580,500,53,5,409366.65,COD,Paid,XpressBees,Returned,Wrong Product,4
ORD000604,22-10-2024,24-10-2024,C153,Customer 93,Male,57,pune,Maharashtra,P165,Lipstick,Beauty,Boat,5,69603,0,187,18,410878.36,Wallet,Paid,Ecom Express,Returned,Size Issue,5
ORD000605,15-10-2025,,C420,Customer 165,Female,61,Chennai,Tamil Nadu,P120,Shoes,Fashion,Apple,4,5080,1000,407,5,20713.35,Net Banking,,Ecom Express,Cancelled,,3
ORD000606,02-03-2024,08-03-2024,C087,Customer 374,Female,29,Chennai,Tamil Nadu,P120,Yoga Mat,Sports,Lakme,5,84866,0,199,5,445755.45,Card,Paid,Blue Dart,Delivered,,3
ORD000607,19-03-2025,,C076,Customer 99,Female,54,Mumbai,Maharashtra,P157,Yoga Mat,Sports,Puma,1,62109,5000,302,5,60281.55,Wallet,Paid,xpressbees,In Transit,,3
ORD000608,30-06-2025,,C193,Customer 104,Male,18,Mumbai,Maharashtra,P163,Earbuds,Electronics,Apple,4,28475,5000,432,5,114798.6,UPI,Pending,XpressBees,In Transit,,4
ORD000609,06-09-2024,09-09-2024,C337,Customer 415,Female,60,Mumbai,Maharashtra,P049,Cookware,Home & Kitchen,LG,1,97847,500,217,18,115125.52,COD,Paid,XpressBees,Returned,Size Issue,4
ORD000610,17-12-2025,,C062,Customer 370,Female,30,Mumbai,Maharashtra,P008,Bottle,Home & Kitchen,Apple,4,137684,5000,448,18,644497.12,COD,,xpressbees,Cancelled,,3
ORD000611,19-12-2024,20-12-2024,C413,Customer 167,Female,58,Hyderabad,Telangana,P093,Football,Sports,Boat,5,43242,1000,122,18,254091.76,Google Pay,Pending,xpressbees,Delivered,,5
ORD000612,09-03-2025,15-03-2025,C088,Customer 156,Male,44,Bengaluru,Karnataka,P060,Earbuds,Electronics,Apple,5,118815,1000,137,5,622872.6,Card,Pending,Delhivery,Returned,Damaged,4
ORD000613,28-09-2024,,C354,Customer 274,Female,44,pune,Maharashtra,P056,Sugar,Grocery,Lakme,2,6009,500,343,18,13995.98,Google Pay,Paid,Delhivery,Cancelled,,3
ORD000614,03-07-2025,,C484,Customer 71,Male,60,pune,Maharashtra,P099,Shampoo,Beauty,LG,1,105364,1000,331,18,123540.1,Google Pay,,Delhivery,Cancelled,,4
ORD000615,25-11-2024,,C485,Customer 119,Male,66,Pune,Maharashtra,P157,Shoes,Fashion,Lakme,1,48196,1000,179,18,55902.5,Google Pay,Pending,Ecom Express,Cancelled,,4
ORD000616,02-11-2024,08-11-2024,C189,Customer 422,Male,66,pune,Maharashtra,P144,T-Shirt,Fashion,Apple,5,738,1000,462,18,3719.36,Card,Pending,Blue Dart,Returned,Damaged,5
ORD000617,31-01-2025,03-02-2025,C061,Customer 15,Female,46,Delhi,Delhi,P120,Cricket Bat,Sports,Puma,2,87411,1000,468,18,205662.2,COD,Pending,xpressbees,Delivered,,5
ORD000618,25-05-2024,29-05-2024,C431,Customer 313,Female,19,Mumbai,Maharashtra,P167,Cookware,Home & Kitchen,Nike,1,46150,5000,112,18,48689.16,COD,Pending,Delhivery,Delivered,,5
ORD000619,23-04-2025,28-04-2025,C482,Customer 497,Female,45,Bengaluru,Karnataka,P110,Oil,Grocery,Samsung,2,7438,0,199,5,15828.75,UPI,Pending,Delhivery,Delivered,,5
ORD000620,14-03-2024,,C209,Customer 265,Female,34,Bengaluru,Karnataka,P175,Face Wash,Beauty,Puma,4,25790,5000,144,12,110100.48,Net Banking,Pending,Blue Dart,In Transit,,5
ORD000621,13-07-2025,15-07-2025,C193,Customer 263,Female,60,Pune,Maharashtra,P043,Phone,Electronics,LG,3,98568,0,270,18,349249.32,Wallet,,Blue Dart,Returned,Damaged,5
ORD000622,09-06-2025,12-06-2025,C279,Customer 31,Male,22,pune,Maharashtra,P032,Earbuds,Electronics,Nike,1,96830,500,30,5,101178,Google Pay,,Delhivery,Returned,Size Issue,3
ORD000623,05-01-2024,10-01-2024,C225,Customer 221,Female,65,Chennai,Tamil Nadu,P059,Earbuds,Electronics,Apple,3,116864,500,168,5,367773,Google Pay,,Blue Dart,Delivered,,4
ORD000624,01-11-2024,,C431,Customer 4,Female,47,Pune,Maharashtra,P028,Shampoo,Beauty,Lakme,2,100739,5000,359,12,220457.44,UPI,Pending,Blue Dart,Cancelled,,3
ORD000625,01-03-2024,,C359,Customer 78,Female,21,Bengaluru,Karnataka,P061,Laptop,Electronics,Lakme,5,26157,5000,373,5,132465.9,Wallet,Paid,Ecom Express,In Transit,,5
ORD000626,29-10-2024,01-11-2024,C236,Customer 52,Female,21,pune,Maharashtra,P183,Face Wash,Beauty,Nike,4,90044,5000,162,12,397978.56,Card,,Ecom Express,Returned,Wrong Product,4
ORD000627,19-10-2025,,C376,Customer 448,Male,34,pune,Maharashtra,P007,Cricket Bat,Sports,Samsung,1,73387,5000,444,5,72272.55,Google Pay,,XpressBees,In Transit,,5
ORD000628,21-09-2025,27-09-2025,C379,Customer 309,Female,31,Chennai,Tamil Nadu,P067,Earbuds,Electronics,Puma,2,3266,500,128,18,7268.8,Google Pay,,XpressBees,Returned,Wrong Product,4
ORD000629,10-09-2025,17-09-2025,C310,Customer 4,Female,30,Delhi,Delhi,P080,Cookware,Home & Kitchen,Boat,4,93710,5000,241,5,388585.05,Google Pay,Pending,Delhivery,Returned,Wrong Product,5
ORD000630,14-04-2025,15-04-2025,C251,Customer 46,Female,28,Pune,Maharashtra,P085,Lipstick,Beauty,Boat,1,13143,500,214,12,14399.84,Card,Pending,Blue Dart,Returned,Damaged,5
ORD000631,01-02-2024,08-02-2024,C300,Customer 477,Female,58,Bengaluru,Karnataka,P062,Cricket Bat,Sports,Boat,1,146200,1000,228,12,162879.36,Card,,Blue Dart,Delivered,,4
ORD000632,13-06-2025,,C108,Customer 494,Male,23,Chennai,Tamil Nadu,P071,Jeans,Fashion,Nike,1,30582,5000,382,5,27262.2,UPI,,XpressBees,Cancelled,,4
ORD000633,25-09-2024,27-09-2024,C079,Customer 58,Male,31,pune,Maharashtra,P071,Shampoo,Beauty,LG,2,8430,1000,10,5,16663.5,Net Banking,,Delhivery,Delivered,,4
ORD000634,05-03-2024,,C030,Customer 273,Male,70,Chennai,Tamil Nadu,P190,Lipstick,Beauty,Samsung,4,16558,0,233,18,78428.7,Google Pay,,Ecom Express,In Transit,,5
ORD000635,13-08-2024,,C056,Customer 380,Male,33,Bengaluru,Karnataka,P171,Cookware,Home & Kitchen,Nike,4,94155,0,312,12,422163.84,UPI,Paid,Ecom Express,In Transit,,3
ORD000636,01-06-2025,06-06-2025,C176,Customer 321,Female,65,Pune,Maharashtra,P126,Oil,Grocery,Apple,1,48304,500,264,5,50471.4,UPI,,XpressBees,Returned,Wrong Product,3
ORD000637,08-10-2025,,C022,Customer 454,Female,42,Hyderabad,Telangana,P119,Phone,Electronics,Boat,4,102801,0,43,5,431809.35,UPI,,Ecom Express,Cancelled,,4
ORD000638,29-05-2024,,C094,Customer 92,Male,28,Hyderabad,Telangana,P191,T-Shirt,Fashion,Nike,1,65653,500,83,5,68497.8,Card,Pending,Blue Dart,In Transit,,5
ORD000639,12-06-2024,,C202,Customer 370,Female,64,pune,Maharashtra,P101,Cricket Bat,Sports,Apple,4,140164,500,491,5,588679.35,Google Pay,Pending,Ecom Express,In Transit,,4
ORD000640,30-08-2025,02-09-2025,C352,Customer 432,Female,36,Bengaluru,Karnataka,P178,Phone,Electronics,Samsung,4,86340,5000,353,18,402041.34,Google Pay,Pending,Blue Dart,Returned,Wrong Product,3
ORD000641,23-05-2025,30-05-2025,C211,Customer 460,Female,31,Mumbai,Maharashtra,P058,Bottle,Home & Kitchen,Lakme,4,55890,0,52,12,250445.44,UPI,,Blue Dart,Returned,Wrong Product,4
ORD000642,26-05-2025,02-06-2025,C120,Customer 169,Male,35,Pune,Maharashtra,P099,Yoga Mat,Sports,Nike,1,10761,500,494,18,12690.9,COD,,xpressbees,Returned,Wrong Product,5
ORD000643,03-01-2024,,C446,Customer 372,Male,46,Mumbai,Maharashtra,P103,Earbuds,Electronics,Boat,2,148815,0,393,18,351667.14,Card,Paid,Delhivery,Cancelled,,3
ORD000644,22-05-2025,24-05-2025,C395,Customer 302,Female,59,Hyderabad,Telangana,P148,T-Shirt,Fashion,Apple,2,92983,0,149,5,195420.75,Card,Paid,Blue Dart,Returned,Damaged,3
ORD000645,27-03-2024,,C179,Customer 255,Female,20,Mumbai,Maharashtra,P171,Sugar,Grocery,Nike,3,44524,1000,299,18,156787.78,COD,Paid,Blue Dart,In Transit,,3
ORD000646,03-03-2025,08-03-2025,C073,Customer 134,Female,29,Pune,Maharashtra,P109,Cricket Bat,Sports,Lakme,2,68111,1000,300,5,142298.1,Net Banking,Pending,xpressbees,Returned,Size Issue,4
ORD000647,25-03-2024,01-04-2024,C029,Customer 317,Female,60,Bengaluru,Karnataka,P181,Cricket Bat,Sports,Apple,2,146837,1000,413,12,328257.44,Card,Pending,Delhivery,Returned,Wrong Product,5
ORD000648,06-07-2024,10-07-2024,C226,Customer 85,Male,50,Chennai,Tamil Nadu,P072,T-Shirt,Fashion,Nike,2,105998,0,53,5,222651.45,COD,,Ecom Express,Returned,Damaged,4
ORD000649,04-09-2024,,C308,Customer 397,Female,63,Hyderabad,Telangana,P102,Bottle,Home & Kitchen,LG,4,146244,1000,484,18,689662.8,UPI,,Ecom Express,Cancelled,,3
ORD000650,13-08-2024,14-08-2024,C470,Customer 194,Female,34,Delhi,Delhi,P171,Sugar,Grocery,Apple,2,82618,1000,362,18,194225.64,COD,,xpressbees,Delivered,,5
ORD000651,26-05-2025,29-05-2025,C300,Customer 145,Female,51,Hyderabad,Telangana,P048,Shoes,Fashion,Boat,3,125036,0,231,12,420379.68,UPI,,xpressbees,Delivered,,3
ORD000652,08-09-2025,15-09-2025,C315,Customer 402,Female,44,Bengaluru,Karnataka,P147,Mixer,Home & Kitchen,Nike,2,94202,500,384,12,210882.56,Net Banking,Pending,XpressBees,Delivered,,5
ORD000653,04-06-2024,07-06-2024,C351,Customer 21,Female,58,Chennai,Tamil Nadu,P066,Bottle,Home & Kitchen,LG,1,81924,5000,82,5,80856.3,Card,Paid,Delhivery,Returned,Size Issue,4
ORD000654,15-11-2024,22-11-2024,C363,Customer 457,Male,68,Pune,Maharashtra,P148,Lipstick,Beauty,Boat,3,57104,1000,33,18,201007.1,UPI,,XpressBees,Returned,Damaged,5
ORD000655,16-01-2024,,C336,Customer 353,Male,56,Mumbai,Maharashtra,P113,Shampoo,Beauty,Lakme,5,137607,5000,86,18,806082.78,Card,,Blue Dart,Cancelled,,4
ORD000656,29-09-2025,,C050,Customer 144,Female,70,Bengaluru,Karnataka,P024,Rice,Grocery,Lakme,3,54291,5000,148,5,165922.05,Google Pay,Pending,XpressBees,Cancelled,,3
ORD000657,23-07-2024,29-07-2024,C062,Customer 397,Male,48,Delhi,Delhi,P142,Sugar,Grocery,Nike,3,60150,5000,338,12,196882.56,Google Pay,,Ecom Express,Returned,Size Issue,5
ORD000658,07-01-2025,,C456,Customer 71,Male,52,Delhi,Delhi,P157,Jeans,Fashion,Puma,1,94068,5000,287,12,100077.6,UPI,,xpressbees,Cancelled,,3
ORD000659,19-10-2025,23-10-2025,C171,Customer 345,Female,37,Mumbai,Maharashtra,P056,Mixer,Home & Kitchen,Samsung,3,87312,0,64,12,293440,Net Banking,Paid,XpressBees,Returned,Size Issue,4
ORD000660,19-03-2024,23-03-2024,C084,Customer 194,Female,23,Pune,Maharashtra,P186,Phone,Electronics,Puma,2,114289,1000,119,18,268682.46,Wallet,Pending,XpressBees,Returned,Damaged,5
ORD000661,06-04-2025,,C391,Customer 220,Male,30,Chennai,Tamil Nadu,P105,T-Shirt,Fashion,Lakme,3,78195,500,134,5,245929.95,Wallet,,XpressBees,In Transit,,3
ORD000662,22-02-2024,23-02-2024,C150,Customer 4,Female,43,Delhi,Delhi,P066,Bottle,Home & Kitchen,Puma,5,32241,1000,78,18,189133.94,Card,Paid,Blue Dart,Delivered,,4
ORD000663,06-04-2024,,C217,Customer 15,Female,57,pune,Maharashtra,P066,T-Shirt,Fashion,Boat,3,139307,1000,314,5,438096.75,Wallet,Paid,Ecom Express,Cancelled,,3
ORD000664,28-05-2024,,C443,Customer 95,Female,45,Delhi,Delhi,P090,Shampoo,Beauty,LG,3,55973,5000,378,5,171461.85,COD,Paid,XpressBees,Cancelled,,5
ORD000665,02-09-2025,09-09-2025,C084,Customer 226,Male,44,Hyderabad,Telangana,P161,Rice,Grocery,Apple,1,38008,5000,185,5,34852.65,Card,Paid,XpressBees,Delivered,,5
ORD000666,01-10-2025,,C429,Customer 363,Female,29,Hyderabad,Telangana,P189,Mixer,Home & Kitchen,Nike,2,95072,0,403,5,200074.35,UPI,,xpressbees,In Transit,,3
ORD000667,29-11-2025,,C321,Customer 310,Female,64,Bengaluru,Karnataka,P030,Mixer,Home & Kitchen,Puma,1,89678,5000,203,12,95066.72,Net Banking,,xpressbees,In Transit,,4
ORD000668,28-03-2024,,C205,Customer 353,Female,23,Delhi,Delhi,P034,Yoga Mat,Sports,Nike,2,81094,5000,284,18,185816.96,UPI,Pending,XpressBees,In Transit,,5
ORD000669,09-03-2025,14-03-2025,C476,Customer 406,Female,62,Bengaluru,Karnataka,P182,Cookware,Home & Kitchen,Lakme,5,59387,500,182,5,311447.85,COD,Pending,xpressbees,Delivered,,5
ORD000670,15-08-2024,17-08-2024,C150,Customer 451,Male,69,Delhi,Delhi,P159,Sugar,Grocery,Boat,5,27221,0,71,12,152517.12,Google Pay,Paid,XpressBees,Returned,Wrong Product,4
ORD000671,13-11-2024,16-11-2024,C025,Customer 225,Female,19,pune,Maharashtra,P101,Shampoo,Beauty,Nike,2,41205,0,281,5,86825.55,Net Banking,Paid,Blue Dart,Delivered,,3
ORD000672,30-04-2024,,C025,Customer 140,Female,34,pune,Maharashtra,P035,Jeans,Fashion,Puma,3,103470,0,413,5,326364.15,Google Pay,,Ecom Express,Cancelled,,4
ORD000673,26-10-2025,,C239,Customer 385,Female,24,Mumbai,Maharashtra,P163,Mixer,Home & Kitchen,LG,1,128491,0,17,5,134933.4,UPI,Paid,XpressBees,In Transit,,5
ORD000674,24-11-2025,,C456,Customer 333,Male,27,pune,Maharashtra,P103,Yoga Mat,Sports,Nike,5,14407,0,64,5,75703.95,Card,Paid,xpressbees,In Transit,,4
ORD000675,28-05-2025,01-06-2025,C284,Customer 414,Female,44,Bengaluru,Karnataka,P025,Oil,Grocery,LG,5,73843,5000,71,5,382500.3,Wallet,Pending,Blue Dart,Returned,Wrong Product,5
ORD000676,04-06-2025,,C323,Customer 250,Female,44,Chennai,Tamil Nadu,P165,Face Wash,Beauty,Puma,3,137859,0,469,18,488574.28,UPI,Pending,xpressbees,Cancelled,,5
ORD000677,15-12-2024,,C267,Customer 329,Female,60,pune,Maharashtra,P151,Face Wash,Beauty,Lakme,4,128584,0,215,18,607170.18,UPI,Paid,xpressbees,In Transit,,5
ORD000678,21-10-2025,26-10-2025,C466,Customer 346,Female,67,Mumbai,Maharashtra,P088,Cricket Bat,Sports,Samsung,1,32502,0,71,18,38436.14,Net Banking,Pending,Delhivery,Returned,Damaged,5
ORD000679,13-06-2025,,C195,Customer 166,Female,20,Bengaluru,Karnataka,P126,Shoes,Fashion,LG,5,109723,5000,465,18,642014.4,Wallet,,XpressBees,Cancelled,,5
ORD000680,11-01-2025,15-01-2025,C107,Customer 411,Male,26,Pune,Maharashtra,P041,Face Wash,Beauty,LG,3,138874,0,113,5,437571.75,Wallet,,XpressBees,Returned,Damaged,3
ORD000681,18-07-2025,25-07-2025,C373,Customer 121,Female,36,Bengaluru,Karnataka,P187,Cricket Bat,Sports,Nike,4,47547,1000,286,5,198947.7,Wallet,Pending,Ecom Express,Delivered,,
ORD000682,08-10-2025,,C392,Customer 465,Female,46,Delhi,Delhi,P062,Laptop,Electronics,Lakme,1,62497,0,9,5,65631.3,Net Banking,Pending,Blue Dart,In Transit,,4
ORD000683,07-02-2024,08-02-2024,C104,Customer 194,Male,48,Chennai,Tamil Nadu,P192,Cookware,Home & Kitchen,Nike,4,3398,0,366,18,16470.44,COD,Pending,Delhivery,Delivered,,4
ORD000684,01-02-2025,06-02-2025,C417,Customer 348,Female,32,Bengaluru,Karnataka,P056,Cricket Bat,Sports,Apple,2,52365,5000,237,5,104965.35,COD,Pending,xpressbees,Returned,Wrong Product,4
ORD000685,12-01-2024,15-01-2024,C376,Customer 136,Male,24,Chennai,Tamil Nadu,P009,Lipstick,Beauty,Boat,2,114153,0,114,18,269535.6,Google Pay,,Delhivery,Returned,Wrong Product,3
